METER_NO,DATE,PMAX_KW
2510203132,2026-06-10,0
2510203133,2026-06-10,13.24
2510203134,2026-06-10,2.56
2510224049,2026-06-10,11.85
2510224167,2026-06-10,7.46
2510317505,2026-06-10,10.04
2510317516,2026-06-10,0
2510317537,2026-06-10,2.39
2510389559,2026-06-10,0
2510389643,2026-06-10,13.82
2510389931,2026-06-10,12.81
2510633381,2026-06-10,45.76
2510633383,2026-06-10,44.2
2510633385,2026-06-10,25.5
2510633386,2026-06-10,75.5
2510633390,2026-06-10,50.64
2510633391,2026-06-10,21.5
2510633393,2026-06-10,805.8
2510633395,2026-06-10,28.24
2510633396,2026-06-10,116
2510633397,2026-06-10,89.52
2510633399,2026-06-10,219
2510633400,2026-06-10,96.8
2510633402,2026-06-10,12.6
2510633406,2026-06-10,7.5
2510633410,2026-06-10,48.6
2510633411,2026-06-10,1022.4
2510814977,2026-06-10,10
2610026952,2026-06-10,684.6
2610026953,2026-06-10,121.8
2610026963,2026-06-10,78
2610026966,2026-06-10,163.92
2610026976,2026-06-10,47.04
2610026977,2026-06-10,12.87
2610126451,2026-06-10,24
2610159557,2026-06-10,1.8
2610170786,2026-06-10,20.5
2246006313,2026-06-11,5.76
2310396105,2026-06-11,491.68
2310396106,2026-06-11,292
2310396107,2026-06-11,1791
2310396108,2026-06-11,36.2
2310396110,2026-06-11,396.32
2310396111,2026-06-11,356.8
2410121326,2026-06-11,122.8
2410121353,2026-06-11,80.48
2410121371,2026-06-11,38.72
2410121424,2026-06-11,14.64
2410121454,2026-06-11,102.24
2410121457,2026-06-11,170.88
2410121574,2026-06-11,205.12
2410131378,2026-06-11,153.6
2410131383,2026-06-11,51.6
2410131384,2026-06-11,198
2410131387,2026-06-11,81
2410131547,2026-06-11,0
2410320615,2026-06-11,2249.1
2410883988,2026-06-11,1
2410883990,2026-06-11,2.64
2410883991,2026-06-11,89.6
2410883993,2026-06-11,54.36
2410883994,2026-06-11,7.68
2410932742,2026-06-11,566.64
2411087432,2026-06-11,40.8
2411087433,2026-06-11,95
2411290205,2026-06-11,738.72
2510014481,2026-06-11,193.76
2510014482,2026-06-11,25.24
2510014483,2026-06-11,17.1
2510014484,2026-06-11,209.76
2510178139,2026-06-11,164.4
2510178141,2026-06-11,29.08
2510203103,2026-06-11,336
2510203104,2026-06-11,189.92
2510203105,2026-06-11,161.2
2510203106,2026-06-11,3.2
2510203107,2026-06-11,34.8
2510203108,2026-06-11,76.16
2510203109,2026-06-11,115.04
2510203111,2026-06-11,42.52
2510203113,2026-06-11,301.76
2510203114,2026-06-11,147
2510203115,2026-06-11,55.8
2510203117,2026-06-11,25.84
2510203118,2026-06-11,43.52
2510203119,2026-06-11,16.6
2510203120,2026-06-11,186.88
2510203121,2026-06-11,53.5
2510203122,2026-06-11,15.4
2510203123,2026-06-11,63.28
2510203124,2026-06-11,646.4
2510203125,2026-06-11,5.44
2510203127,2026-06-11,54.2
2510203128,2026-06-11,726.5
2510203132,2026-06-11,0
2510203133,2026-06-11,9.92
2510203134,2026-06-11,2.56
2510224049,2026-06-11,11.92
2510224167,2026-06-11,21.77
2510317505,2026-06-11,9.99
2510317516,2026-06-11,0
2510317537,2026-06-11,3.51
2510389559,2026-06-11,0
2510389643,2026-06-11,15.02
2510389931,2026-06-11,12.78
2510633381,2026-06-11,42.56
2510633383,2026-06-11,47.04
2510633385,2026-06-11,30.12
2510633386,2026-06-11,83.5
2510633390,2026-06-11,51.52
2510633391,2026-06-11,24
2510633393,2026-06-11,847.2
2510633395,2026-06-11,29.08
2510633396,2026-06-11,213.6
2510633397,2026-06-11,91.68
2510633399,2026-06-11,240.6
2510633400,2026-06-11,67.2
2510633402,2026-06-11,17.7
2510633406,2026-06-11,21.9
2510633410,2026-06-11,49.38
2510633411,2026-06-11,996.8
2510814977,2026-06-11,14.4
2610026952,2026-06-11,619.4
2610026953,2026-06-11,114.1
2610026963,2026-06-11,240.6
2610026966,2026-06-11,180.72
2610026976,2026-06-11,34.2
2610026977,2026-06-11,12.42
2610126451,2026-06-11,23.4
2610159557,2026-06-11,9.6
2610170786,2026-06-11,17.5
2246006313,2026-06-12,6.44
2310396105,2026-06-12,544.96
2310396106,2026-06-12,302.8
2310396107,2026-06-12,2034
2310396108,2026-06-12,30.44
2310396110,2026-06-12,386.4
2310396111,2026-06-12,336.8
2410121326,2026-06-12,121
2410121353,2026-06-12,66.08
2410121371,2026-06-12,47.36
2410121424,2026-06-12,17.28
2410121454,2026-06-12,89.76
2410121457,2026-06-12,172.8
2410121574,2026-06-12,221.12
2410131378,2026-06-12,142
2410131383,2026-06-12,96.8
2410131384,2026-06-12,268.2
2410131387,2026-06-12,100.8
2410131547,2026-06-12,0
2410320615,2026-06-12,2236.5
2410883988,2026-06-12,1
2410883990,2026-06-12,2.88
2410883991,2026-06-12,72.2
2410883993,2026-06-12,54.54
2410883994,2026-06-12,6.08
2410932742,2026-06-12,643.2
2411087432,2026-06-12,41.48
2411087433,2026-06-12,78
2411290205,2026-06-12,693.84
2510014481,2026-06-12,204.88
2510014482,2026-06-12,18.48
2510014483,2026-06-12,25.2
2510014484,2026-06-12,205.6
2510178139,2026-06-12,144
2510178141,2026-06-12,23.68
2510203103,2026-06-12,285.6
2510203104,2026-06-12,205.6
2510203105,2026-06-12,102.6
2510203106,2026-06-12,3.2
2510203107,2026-06-12,49.2
2510203108,2026-06-12,88.4
2510203109,2026-06-12,109.76
2510203111,2026-06-12,44.08
2510203113,2026-06-12,312.96
2510203114,2026-06-12,114.12
2510203115,2026-06-12,64.72
2510203117,2026-06-12,24.32
2510203118,2026-06-12,42.24
2510203119,2026-06-12,27.08
2510203120,2026-06-12,210.56
2510203121,2026-06-12,57.3
2510203122,2026-06-12,13.88
2510203123,2026-06-12,64.8
2510203124,2026-06-12,744
2510203125,2026-06-12,8.16
2510203127,2026-06-12,47.76
2510203128,2026-06-12,745
2510203133,2026-06-12,13.92
2510203134,2026-06-12,2.56
2510224049,2026-06-12,12.58
2510224167,2026-06-12,14.72
2510317505,2026-06-12,10
2510317516,2026-06-12,0
2510317537,2026-06-12,2.42
2510389559,2026-06-12,0
2510389643,2026-06-12,15.06
2510389931,2026-06-12,12.83
2510633381,2026-06-12,48.32
2510633383,2026-06-12,54.12
2510633385,2026-06-12,27.18
2510633386,2026-06-12,82.5
2510633390,2026-06-12,21.52
2510633391,2026-06-12,20
2510633393,2026-06-12,905.4
2510633395,2026-06-12,22.2
2510633396,2026-06-12,297.6
2510633397,2026-06-12,196.08
2510633399,2026-06-12,228
2510633400,2026-06-12,93.6
2510633402,2026-06-12,15.6
2510633406,2026-06-12,14.88
2510633410,2026-06-12,45.36
2510633411,2026-06-12,1096.8
2510814977,2026-06-12,18
2610026952,2026-06-12,801.2
2610026953,2026-06-12,119.7
2610026963,2026-06-12,44.4
2610026966,2026-06-12,191.28
2610026976,2026-06-12,41.1
2610026977,2026-06-12,14.31
2610126451,2026-06-12,10.5
2610159557,2026-06-12,4.8
2610170786,2026-06-12,19
2246006313,2026-06-13,6.84
2310396105,2026-06-13,543.36
2310396106,2026-06-13,310.4
2310396107,2026-06-13,2106
2310396108,2026-06-13,36.24
2310396110,2026-06-13,394.4
2310396111,2026-06-13,353.92
2410121326,2026-06-13,105.4
2410121353,2026-06-13,62.4
2410121371,2026-06-13,46.4
2410121424,2026-06-13,3.24
2410121454,2026-06-13,34.56
2410121457,2026-06-13,116.32
2410121574,2026-06-13,277.92
2410131378,2026-06-13,152.8
2410131383,2026-06-13,79.6
2410131384,2026-06-13,264.4
2410131387,2026-06-13,154.2
2410131547,2026-06-13,0
2410320615,2026-06-13,2342.9
2410883988,2026-06-13,1.7
2410883990,2026-06-13,4.5
2410883991,2026-06-13,73
2410883993,2026-06-13,63
2410883994,2026-06-13,7.04
2410932742,2026-06-13,665.28
2411087432,2026-06-13,11.72
2411087433,2026-06-13,64.5
2411290205,2026-06-13,594
2510014481,2026-06-13,189.2
2510014482,2026-06-13,21.24
2510014483,2026-06-13,26.1
2510014484,2026-06-13,210.56
2510178139,2026-06-13,66.3
2510178141,2026-06-13,1
2510203103,2026-06-13,304.8
2510203104,2026-06-13,186.4
2510203105,2026-06-13,66.1
2510203106,2026-06-13,3.3
2510203107,2026-06-13,39.6
2510203108,2026-06-13,105.84
2510203109,2026-06-13,108
2510203111,2026-06-13,42.88
2510203113,2026-06-13,428.16
2510203114,2026-06-13,133.8
2510203115,2026-06-13,55.2
2510203117,2026-06-13,23.2
2510203118,2026-06-13,32.64
2510203119,2026-06-13,33.92
2510203120,2026-06-13,226.72
2510203121,2026-06-13,45.8
2510203122,2026-06-13,15.12
2510203123,2026-06-13,58.2
2510203124,2026-06-13,618.4
2510203125,2026-06-13,8.16
2510203127,2026-06-13,53.64
2510203128,2026-06-13,797.5
2510203133,2026-06-13,12.68
2510203134,2026-06-13,2.56
2510224049,2026-06-13,12
2510224167,2026-06-13,15.24
2510317505,2026-06-13,10.06
2510317516,2026-06-13,0
2510317537,2026-06-13,2.47
2510389559,2026-06-13,0
2510389643,2026-06-13,14.75
2510389931,2026-06-13,12.82
2510633381,2026-06-13,44.48
2510633383,2026-06-13,1.28
2510633385,2026-06-13,27.3
2510633386,2026-06-13,89
2510633390,2026-06-13,19.92
2510633391,2026-06-13,0
2510633393,2026-06-13,926.4
2510633395,2026-06-13,20.36
2510633396,2026-06-13,288
2510633397,2026-06-13,85.44
2510633399,2026-06-13,244.2
2510633400,2026-06-13,128
2510633402,2026-06-13,14.1
2510633406,2026-06-13,39.3
2510633410,2026-06-13,39.66
2510633411,2026-06-13,1136
2510814977,2026-06-13,10.4
2610026952,2026-06-13,688
2610026953,2026-06-13,111.3
2610026963,2026-06-13,33
2610026966,2026-06-13,167.52
2610026976,2026-06-13,43.98
2610026977,2026-06-13,13.32
2610126451,2026-06-13,12.9
2610159557,2026-06-13,3
2610170786,2026-06-13,13.5
2246006313,2026-06-14,5.12
2310396105,2026-06-14,487.2
2310396106,2026-06-14,268
2310396107,2026-06-14,90
2310396108,2026-06-14,36.2
2310396110,2026-06-14,299.04
2310396111,2026-06-14,353.6
2410121326,2026-06-14,15
2410121353,2026-06-14,3.36
2410121371,2026-06-14,13.6
2410121424,2026-06-14,0.6
2410121454,2026-06-14,30.72
2410121457,2026-06-14,65.92
2410121574,2026-06-14,50.56
2410131378,2026-06-14,122.6
2410131383,2026-06-14,22.8
2410131384,2026-06-14,180.8
2410131387,2026-06-14,29.4
2410131547,2026-06-14,0
2410320615,2026-06-14,842.1
2410883988,2026-06-14,1.1
2410883990,2026-06-14,5.4
2410883991,2026-06-14,28.7
2410883993,2026-06-14,64.74
2410883994,2026-06-14,6.4
2410932742,2026-06-14,527.28
2411087432,2026-06-14,11.28
2411087433,2026-06-14,26
2411290205,2026-06-14,84.96
2510014481,2026-06-14,126.4
2510014482,2026-06-14,0.52
2510014483,2026-06-14,8.7
2510014484,2026-06-14,12.48
2510178139,2026-06-14,47.4
2510178141,2026-06-14,1.04
2510203103,2026-06-14,202
2510203104,2026-06-14,153.28
2510203105,2026-06-14,60.5
2510203106,2026-06-14,3.3
2510203107,2026-06-14,48
2510203108,2026-06-14,84.4
2510203109,2026-06-14,73.12
2510203111,2026-06-14,42.6
2510203113,2026-06-14,100.48
2510203114,2026-06-14,73.08
2510203115,2026-06-14,35.16
2510203117,2026-06-14,22.72
2510203118,2026-06-14,30.72
2510203119,2026-06-14,4.36
2510203120,2026-06-14,84.32
2510203121,2026-06-14,44.8
2510203122,2026-06-14,2.08
2510203123,2026-06-14,69.88
2510203124,2026-06-14,548.8
2510203125,2026-06-14,7.68
2510203127,2026-06-14,0.68
2510203128,2026-06-14,739
2510203133,2026-06-14,1.56
2510203134,2026-06-14,2.56
2510224049,2026-06-14,11.67
2510224167,2026-06-14,7.37
2510317505,2026-06-14,10.04
2510317516,2026-06-14,0
2510317537,2026-06-14,2.42
2510389559,2026-06-14,0
2510389643,2026-06-14,14.77
2510389931,2026-06-14,12.81
2510633381,2026-06-14,14.4
2510633383,2026-06-14,1.52
2510633385,2026-06-14,22.02
2510633386,2026-06-14,68
2510633390,2026-06-14,4.4
2510633391,2026-06-14,0
2510633393,2026-06-14,737.4
2510633395,2026-06-14,16.36
2510633396,2026-06-14,218.8
2510633397,2026-06-14,34.32
2510633399,2026-06-14,232.8
2510633400,2026-06-14,37.6
2510633402,2026-06-14,14.4
2510633406,2026-06-14,7.44
2510633410,2026-06-14,30.78
2510633411,2026-06-14,960
2510814977,2026-06-14,11.2
2610026952,2026-06-14,3.2
2610026953,2026-06-14,66.5
2610026963,2026-06-14,35.4
2610026966,2026-06-14,52.8
2610026976,2026-06-14,35.22
2610026977,2026-06-14,13.35
2610126451,2026-06-14,12.6
2610159557,2026-06-14,3
2610170786,2026-06-14,25.5
2246006313,2026-06-15,6.92
2310396105,2026-06-15,469.44
2310396106,2026-06-15,317.2
2310396107,2026-06-15,1878
2310396108,2026-06-15,33.8
2310396110,2026-06-15,410.56
2310396111,2026-06-15,304.48
2410121326,2026-06-15,206.6
2410121353,2026-06-15,107.04
2410121371,2026-06-15,39.04
2410121424,2026-06-15,0.48
2410121454,2026-06-15,110.72
2410121457,2026-06-15,131.52
2410121574,2026-06-15,259.52
2410131378,2026-06-15,141.4
2410131383,2026-06-15,96.4
2410131384,2026-06-15,266.8
2410131387,2026-06-15,258
2410131547,2026-06-15,0
2410320615,2026-06-15,2280.6
2410883988,2026-06-15,1.1
2410883990,2026-06-15,6.9
2410883991,2026-06-15,32.8
2410883993,2026-06-15,64.44
2410883994,2026-06-15,9.6
2410932742,2026-06-15,591.6
2411087432,2026-06-15,65.16
2411087433,2026-06-15,92
2411290205,2026-06-15,721.92
2510014481,2026-06-15,181.2
2510014482,2026-06-15,81.24
2510014483,2026-06-15,26.4
2510014484,2026-06-15,223.36
2510178139,2026-06-15,95.1
2510178141,2026-06-15,29.12
2510203103,2026-06-15,378.4
2510203104,2026-06-15,220
2510203105,2026-06-15,99.1
2510203106,2026-06-15,3.3
2510203107,2026-06-15,45
2510203108,2026-06-15,118.8
2510203109,2026-06-15,124.64
2510203111,2026-06-15,42.68
2510203113,2026-06-15,361.76
2510203114,2026-06-15,150.48
2510203115,2026-06-15,49.36
2510203117,2026-06-15,32.64
2510203118,2026-06-15,35.2
2510203119,2026-06-15,9.8
2510203120,2026-06-15,235.84
2510203121,2026-06-15,57.7
2510203122,2026-06-15,14.76
2510203123,2026-06-15,57
2510203124,2026-06-15,376
2510203125,2026-06-15,7.68
2510203127,2026-06-15,57.48
2510203128,2026-06-15,788.5
2510203133,2026-06-15,13.52
2510203134,2026-06-15,2.56
2510224049,2026-06-15,11.77
2510224167,2026-06-15,15.98
2510317505,2026-06-15,10.07
2510317516,2026-06-15,0
2510317537,2026-06-15,2.53
2510389559,2026-06-15,0
2510389643,2026-06-15,14.85
2510389931,2026-06-15,12.78
2510633381,2026-06-15,95.68
2510633383,2026-06-15,63.44
2510633385,2026-06-15,27.96
2510633386,2026-06-15,85.5
2510633390,2026-06-15,30.8
2510633391,2026-06-15,22.3
2510633393,2026-06-15,905.4
2510633395,2026-06-15,23.4
2510633396,2026-06-15,108
2510633397,2026-06-15,83.76
2510633399,2026-06-15,249
2510633400,2026-06-15,151.2
2510633402,2026-06-15,17.4
2510633406,2026-06-15,15.84
2510633410,2026-06-15,39.54
2510633411,2026-06-15,1155.2
2510814977,2026-06-15,12.8
2610026952,2026-06-15,682.6
2610026953,2026-06-15,119
2610026963,2026-06-15,86.7
2610026966,2026-06-15,194.4
2610026976,2026-06-15,53.64
2610026977,2026-06-15,13.32
2610126451,2026-06-15,11.4
2610170786,2026-06-15,18
2246006313,2026-06-16,6.68
2310396105,2026-06-16,543.36
2310396106,2026-06-16,297.2
2310396107,2026-06-16,2019
2310396108,2026-06-16,26.12
2310396110,2026-06-16,418.08
2310396111,2026-06-16,301.6
2410121326,2026-06-16,142
2410121353,2026-06-16,86.4
2410121371,2026-06-16,48.16
2410121424,2026-06-16,0.48
2410121454,2026-06-16,105.28
2410121457,2026-06-16,115.68
2410121574,2026-06-16,234.24
2410131378,2026-06-16,142.8
2410131383,2026-06-16,81.6
2410131384,2026-06-16,239.8
2410131387,2026-06-16,247.2
2410131547,2026-06-16,0
2410320615,2026-06-16,2244.9
2410883988,2026-06-16,1.1
2410883990,2026-06-16,8.64
2410883991,2026-06-16,25.3
2410883993,2026-06-16,55.38
2410883994,2026-06-16,7.68
2410932742,2026-06-16,587.04
2411087432,2026-06-16,59.6
2411087433,2026-06-16,107
2411290205,2026-06-16,612.48
2510014481,2026-06-16,193.68
2510014482,2026-06-16,28.4
2510014483,2026-06-16,23.4
2510014484,2026-06-16,204.8
2510178139,2026-06-16,138.9
2510178141,2026-06-16,29
2510203103,2026-06-16,393.6
2510203104,2026-06-16,210.4
2510203105,2026-06-16,77.1
2510203106,2026-06-16,3.2
2510203107,2026-06-16,52.2
2510203108,2026-06-16,72.64
2510203109,2026-06-16,100.96
2510203111,2026-06-16,42.52
2510203113,2026-06-16,390.24
2510203114,2026-06-16,141.36
2510203115,2026-06-16,43.76
2510203117,2026-06-16,27.2
2510203118,2026-06-16,42.88
2510203119,2026-06-16,39.84
2510203120,2026-06-16,197.12
2510203121,2026-06-16,76
2510203122,2026-06-16,14.4
2510203123,2026-06-16,46.88
2510203124,2026-06-16,422.4
2510203125,2026-06-16,5.44
2510203127,2026-06-16,39.64
2510203128,2026-06-16,760.5
2510203133,2026-06-16,12.12
2510203134,2026-06-16,2.56
2510224049,2026-06-16,11.5
2510224167,2026-06-16,14.63
2510317505,2026-06-16,10.05
2510317516,2026-06-16,0
2510317537,2026-06-16,2.03
2510389559,2026-06-16,0
2510389643,2026-06-16,14.9
2510389931,2026-06-16,12.81
2510633381,2026-06-16,69.76
2510633383,2026-06-16,52.72
2510633385,2026-06-16,25.92
2510633386,2026-06-16,75.5
2510633390,2026-06-16,21.04
2510633391,2026-06-16,27.7
2510633393,2026-06-16,859.8
2510633395,2026-06-16,25.16
2510633396,2026-06-16,113.6
2510633397,2026-06-16,101.28
2510633399,2026-06-16,211.8
2510633400,2026-06-16,106.4
2510633402,2026-06-16,17.1
2510633406,2026-06-16,37.56
2510633410,2026-06-16,58.38
2510633411,2026-06-16,1148.8
2510814977,2026-06-16,10.4
2610026952,2026-06-16,37
2610026953,2026-06-16,114.8
2610026963,2026-06-16,79.8
2610026966,2026-06-16,169.2
2610026976,2026-06-16,47.82
2610026977,2026-06-16,13.2
2610126270,2026-06-16,4.4
2610126451,2026-06-16,32.7
2610170786,2026-06-16,12.5
2246006313,2026-06-17,7.48
2310396105,2026-06-17,506.08
2310396106,2026-06-17,325.2
2310396107,2026-06-17,1848
2310396108,2026-06-17,22.8
2310396110,2026-06-17,420
2310396111,2026-06-17,346.24
2410121326,2026-06-17,140.8
2410121353,2026-06-17,93.28
2410121371,2026-06-17,59.04
2410121424,2026-06-17,1.68
2410121454,2026-06-17,97.6
2410121457,2026-06-17,114.08
2410121574,2026-06-17,249.44
2410131378,2026-06-17,167.4
2410131383,2026-06-17,102
2410131384,2026-06-17,259.2
2410131387,2026-06-17,134.4
2410131547,2026-06-17,0
2410320615,2026-06-17,2252.6
2410883988,2026-06-17,1.7
2410883990,2026-06-17,10.38
2410883991,2026-06-17,27.2
2410883993,2026-06-17,58.98
2410883994,2026-06-17,6.72
2410932742,2026-06-17,598.56
2411087432,2026-06-17,62.08
2411087433,2026-06-17,54
2411290205,2026-06-17,623.04
2510014481,2026-06-17,185.12
2510014482,2026-06-17,53.52
2510014483,2026-06-17,24.6
2510014484,2026-06-17,216.16
2510178139,2026-06-17,126.3
2510178141,2026-06-17,20.16
2510203103,2026-06-17,400.8
2510203104,2026-06-17,190.72
2510203105,2026-06-17,74.9
2510203106,2026-06-17,3.2
2510203107,2026-06-17,58.8
2510203108,2026-06-17,73.76
2510203109,2026-06-17,87.36
2510203111,2026-06-17,42.4
2510203113,2026-06-17,415.68
2510203114,2026-06-17,129.24
2510203115,2026-06-17,44.28
2510203117,2026-06-17,26.8
2510203118,2026-06-17,49.92
2510203119,2026-06-17,41.64
2510203120,2026-06-17,227.36
2510203121,2026-06-17,62.5
2510203122,2026-06-17,15.6
2510203123,2026-06-17,52.56
2510203124,2026-06-17,586.4
2510203125,2026-06-17,7.04
2510203127,2026-06-17,48.88
2510203128,2026-06-17,747.5
2510203133,2026-06-17,15.92
2510203134,2026-06-17,2.56
2510224049,2026-06-17,11.55
2510224167,2026-06-17,7.56
2510317505,2026-06-17,10.05
2510317516,2026-06-17,0
2510317537,2026-06-17,2.34
2510389559,2026-06-17,0
2510389643,2026-06-17,14.74
2510389931,2026-06-17,12.81
2510633381,2026-06-17,54.08
2510633383,2026-06-17,58.32
2510633385,2026-06-17,27.96
2510633386,2026-06-17,73.5
2510633390,2026-06-17,20.96
2510633391,2026-06-17,22.8
2510633393,2026-06-17,841.2
2510633395,2026-06-17,34.6
2510633396,2026-06-17,126
2510633397,2026-06-17,210.24
2510633399,2026-06-17,257.4
2510633400,2026-06-17,86.4
2510633402,2026-06-17,18
2510633406,2026-06-17,7.62
2510633410,2026-06-17,40.8
2510633411,2026-06-17,1195.2
2510814977,2026-06-17,15.6
2610026952,2026-06-17,848.4
2610026953,2026-06-17,139.3
2610026963,2026-06-17,117
2610026966,2026-06-17,166.8
2610026976,2026-06-17,53.04
2610026977,2026-06-17,12.42
2610126270,2026-06-17,0
2610126451,2026-06-17,15
2610170786,2026-06-17,16.5
2246006313,2026-06-18,1610.4
2310396105,2026-06-18,515.04
2310396106,2026-06-18,311.6
2310396107,2026-06-18,2163
2310396108,2026-06-18,25.56
2310396110,2026-06-18,415.84
2310396111,2026-06-18,367.68
2410121326,2026-06-18,126.6
2410121353,2026-06-18,55.2
2410121371,2026-06-18,37.44
2410121424,2026-06-18,0.48
2410121440,2026-06-18,14.4
2410121454,2026-06-18,121.76
2410121457,2026-06-18,110.4
2410121574,2026-06-18,265.92
2410131378,2026-06-18,154.2
2410131383,2026-06-18,98
2410131384,2026-06-18,266.8
2410131387,2026-06-18,238.8
2410131547,2026-06-18,0
2410320615,2026-06-18,2275.7
2410883988,2026-06-18,1.1
2410883990,2026-06-18,6.84
2410883991,2026-06-18,33.6
2410883993,2026-06-18,61.32
2410883994,2026-06-18,6.08
2410932742,2026-06-18,579.12
2411087432,2026-06-18,62.4
2411087433,2026-06-18,119.5
2411290205,2026-06-18,486.96
2510014481,2026-06-18,182.96
2510014482,2026-06-18,19.96
2510014483,2026-06-18,22.8
2510014484,2026-06-18,230.72
2510178139,2026-06-18,128.7
2510178141,2026-06-18,29.92
2510203103,2026-06-18,375.2
2510203104,2026-06-18,145.12
2510203105,2026-06-18,93.6
2510203106,2026-06-18,3.2
2510203107,2026-06-18,46.8
2510203108,2026-06-18,88
2510203109,2026-06-18,201.3
2510203111,2026-06-18,43.28
2510203113,2026-06-18,444.32
2510203114,2026-06-18,114.72
2510203115,2026-06-18,61.52
2510203117,2026-06-18,25.12
2510203118,2026-06-18,49.92
2510203119,2026-06-18,28.64
2510203120,2026-06-18,228
2510203121,2026-06-18,54.5
2510203122,2026-06-18,14.36
2510203123,2026-06-18,54.36
2510203124,2026-06-18,527.2
2510203125,2026-06-18,5.44
2510203127,2026-06-18,50
2510203128,2026-06-18,800
2510203133,2026-06-18,14
2510203134,2026-06-18,2.56
2510224049,2026-06-18,11.89
2510224167,2026-06-18,14.57
2510317505,2026-06-18,10.02
2510317516,2026-06-18,0
2510317537,2026-06-18,2.78
2510389559,2026-06-18,0
2510389643,2026-06-18,14.75
2510389931,2026-06-18,12.8
2510633381,2026-06-18,31.04
2510633383,2026-06-18,56.48
2510633385,2026-06-18,25.98
2510633386,2026-06-18,76.5
2510633390,2026-06-18,49.04
2510633391,2026-06-18,25.8
2510633393,2026-06-18,866.4
2510633395,2026-06-18,33
2510633396,2026-06-18,110
2510633397,2026-06-18,235.44
2510633399,2026-06-18,229.2
2510633400,2026-06-18,140
2510633402,2026-06-18,16.2
2510633406,2026-06-18,38.52
2510633410,2026-06-18,41.52
2510633411,2026-06-18,1212
2510814977,2026-06-18,10.8
2610026952,2026-06-18,642.6
2610026953,2026-06-18,144.2
2610026963,2026-06-18,136.5
2610026966,2026-06-18,176.4
2610026976,2026-06-18,52.5
2610026977,2026-06-18,12.51
2610126451,2026-06-18,15.9
2610159557,2026-06-18,3.6
2610170786,2026-06-18,14
2246006313,2026-06-19,1540
2310396105,2026-06-19,553.28
2310396106,2026-06-19,340.8
2310396107,2026-06-19,1767
2310396108,2026-06-19,29.6
2310396110,2026-06-19,388.32
2310396111,2026-06-19,368.8
2410121326,2026-06-19,133.4
2410121353,2026-06-19,88.48
2410121371,2026-06-19,40.64
2410121424,2026-06-19,0.48
2410121454,2026-06-19,106.4
2410121457,2026-06-19,112.64
2410121574,2026-06-19,236.96
2410131378,2026-06-19,148
2410131383,2026-06-19,91.2
2410131384,2026-06-19,19.6
2410131387,2026-06-19,138.6
2410131547,2026-06-19,0
2410320615,2026-06-19,2303.7
2410883988,2026-06-19,2.6
2410883990,2026-06-19,7.14
2410883991,2026-06-19,27.5
2410883993,2026-06-19,61.86
2410883994,2026-06-19,5.44
2410932742,2026-06-19,569.04
2411087432,2026-06-19,60.16
2411087433,2026-06-19,105
2411290205,2026-06-19,614.4
2510014481,2026-06-19,198.96
2510014482,2026-06-19,19.8
2510014483,2026-06-19,22.2
2510014484,2026-06-19,228.8
2510178139,2026-06-19,133.5
2510178141,2026-06-19,29.8
2510203103,2026-06-19,368.8
2510203104,2026-06-19,202.24
2510203105,2026-06-19,114.3
2510203106,2026-06-19,3.1
2510203107,2026-06-19,47.4
2510203108,2026-06-19,80.8
2510203109,2026-06-19,211.2
2510203111,2026-06-19,42.48
2510203113,2026-06-19,476
2510203114,2026-06-19,118.32
2510203115,2026-06-19,59.32
2510203117,2026-06-19,24.96
2510203118,2026-06-19,1.92
2510203119,2026-06-19,28.08
2510203120,2026-06-19,248.48
2510203121,2026-06-19,108
2510203122,2026-06-19,16.56
2510203123,2026-06-19,56.88
2510203124,2026-06-19,480
2510203125,2026-06-19,7.04
2510203127,2026-06-19,44.32
2510203128,2026-06-19,748.5
2510203133,2026-06-19,12.96
2510203134,2026-06-19,5.76
2510224049,2026-06-19,12.68
2510224167,2026-06-19,7.57
2510317505,2026-06-19,10.03
2510317516,2026-06-19,0
2510317537,2026-06-19,3.61
2510389559,2026-06-19,0
2510389643,2026-06-19,14.89
2510389931,2026-06-19,12.66
2510633381,2026-06-19,31.04
2510633383,2026-06-19,51.52
2510633385,2026-06-19,24.6
2510633386,2026-06-19,10.5
2510633390,2026-06-19,50.16
2510633391,2026-06-19,19
2510633393,2026-06-19,928.2
2510633395,2026-06-19,20.88
2510633396,2026-06-19,114
2510633397,2026-06-19,238.32
2510633399,2026-06-19,226.8
2510633400,2026-06-19,55.2
2510633402,2026-06-19,14.4
2510633406,2026-06-19,7.62
2510633410,2026-06-19,25.68
2510633411,2026-06-19,1185.6
2510814977,2026-06-19,10.8
2610026952,2026-06-19,622.6
2610026953,2026-06-19,102.9
2610026963,2026-06-19,49.2
2610026966,2026-06-19,183.12
2610026976,2026-06-19,43.8
2610026977,2026-06-19,12.42
2610126451,2026-06-19,17.1
2610159557,2026-06-19,3.6
2610170786,2026-06-19,66
2246006313,2026-06-20,1575.2
2310396105,2026-06-20,534.56
2310396106,2026-06-20,276
2310396107,2026-06-20,1722
2310396108,2026-06-20,34.84
2310396110,2026-06-20,441.92
2310396111,2026-06-20,351.04
2410121326,2026-06-20,132
2410121353,2026-06-20,95.84
2410121371,2026-06-20,36.96
2410121424,2026-06-20,0.48
2410121454,2026-06-20,68.96
2410121457,2026-06-20,98.56
2410121574,2026-06-20,233.28
